Order_ID,Restaurant_Name,Cuisine,Order_Date,Order_Time,Delivery_Time_Minutes,Order_Value,Payment_Method,Customer_Rating,City
ORD0839,Sushi World,American,01-03-2023,22:53,17,1923.07,UPI,3.1,Kolkata
ORD0840,Curry Delight,Mexican,02-03-2023,19:33,42,1925.5,UPI,3.5,Hyderabad
ORD0841,Pizza Plaza,Japanese,02-03-2023,15:09,59,200.75,Cash,1.1,Mumbai
ORD0842,Spice Villa,Japanese,03-03-2023,13:10,40,1484.22,Credit Card,1.5,Chennai
ORD0843,Burger Town,Indian,03-03-2023,22:03,33,1215.24,Cash,3.4,Kolkata
ORD0844,Sushi World,American,04-03-2023,21:36,24,590.64,UPI,2.5,Hyderabad
ORD0845,Spice Villa,American,04-03-2023,15:38,24,223.2,Wallet,1.1,Mumbai
ORD0846,Pasta Paradise,Italian,05-03-2023,20:18,29,1903.88,Cash,4.3,Chennai
ORD0847,Spice Villa,Indian,05-03-2023,17:27,22,1347.53,Cash,3.1,Mumbai
ORD0848,Burger Town,Japanese,06-03-2023,13:13,45,780.93,Credit Card,2.2,Bangalore
ORD0849,Curry Delight,American,06-03-2023,13:16,42,1168.53,Credit Card,1.6,Chennai
ORD0850,Spice Villa,American,07-03-2023,21:21,22,846.46,UPI,1.1,Bangalore
ORD0851,Pasta Paradise,Japanese,07-03-2023,10:01,41,320.76,Cash,1.5,Mumbai
ORD0852,Sushi World,Indian,08-03-2023,19:04,24,1043.43,Credit Card,3.3,Mumbai
ORD0853,Spice Villa,Italian,08-03-2023,11:07,39,1466.28,Cash,3.2,Bangalore
ORD0854,Burger Town,American,09-03-2023,16:34,43,1763.21,Credit Card,4.9,Bangalore
ORD0855,Pizza Plaza,Japanese,09-03-2023,19:43,15,433.01,Credit Card,1.2,Chennai
ORD0856,Pasta Paradise,Japanese,10-03-2023,18:07,42,284.84,Wallet,3.2,Hyderabad
ORD0857,Burger Town,American,10-03-2023,22:40,45,710.67,Wallet,1,Delhi
ORD0858,Burger Town,Mexican,11-03-2023,17:22,38,1667.35,UPI,2.3,Hyderabad
ORD0859,Sushi World,Chinese,11-03-2023,22:30,58,313.12,Cash,3.9,Kolkata
ORD0860,Burger Town,Chinese,12-03-2023,18:39,44,1754.26,Wallet,1.5,Chennai
ORD0861,Burger Town,Chinese,12-03-2023,14:14,54,1582.91,Credit Card,3.2,Kolkata
ORD0862,Spice Villa,Chinese,13-03-2023,20:06,26,1003.25,Wallet,2.9,Bangalore
ORD0863,Sushi World,Indian,13-03-2023,22:18,44,1969.21,Debit Card,1.8,Hyderabad
ORD0864,Pasta Paradise,Japanese,14-03-2023,23:27,58,1358.34,Credit Card,3.4,Mumbai
ORD0865,Pasta Paradise,Japanese,14-03-2023,22:56,60,948.91,Wallet,2,Kolkata
ORD0866,Spice Villa,Italian,15-03-2023,16:45,56,412.94,Wallet,2.8,Bangalore
ORD0867,Sushi World,Japanese,15-03-2023,15:52,24,705.7,UPI,3,Hyderabad
ORD0868,Pizza Plaza,Italian,16-03-2023,17:49,23,239.42,Credit Card,4.7,Bangalore
ORD0869,Curry Delight,American,16-03-2023,23:49,41,598.63,UPI,1.7,Chennai
ORD0870,Pasta Paradise,Japanese,17-03-2023,22:15,41,1309.57,Cash,2.2,Hyderabad
ORD0871,Burger Town,American,17-03-2023,23:00,39,1066.36,Wallet,1.7,Hyderabad
ORD0872,Burger Town,Japanese,18-03-2023,12:51,17,1241.48,Cash,3.3,Mumbai
ORD0873,Curry Delight,Chinese,18-03-2023,10:07,51,1393.87,Cash,3.2,Delhi
ORD0874,Curry Delight,Japanese,19-03-2023,16:08,55,1850.77,Wallet,2.7,Chennai
ORD0875,Sushi World,Chinese,19-03-2023,18:39,29,1622.19,Cash,3,Hyderabad
ORD0876,Curry Delight,Mexican,20-03-2023,14:43,54,1167.67,Cash,3.1,Hyderabad
ORD0877,Pizza Plaza,Italian,20-03-2023,12:49,16,484,Credit Card,4.9,Chennai
ORD0878,Burger Town,Italian,21-03-2023,11:34,23,313.44,UPI,1.8,Delhi
ORD0879,Pasta Paradise,Indian,21-03-2023,10:02,46,734.81,UPI,3.8,Mumbai
ORD0880,Sushi World,Italian,22-03-2023,20:41,34,1485.75,Wallet,3.5,Hyderabad
ORD0881,Pizza Plaza,Japanese,22-03-2023,16:02,55,1217.13,Cash,3.4,Mumbai
ORD0882,Pasta Paradise,American,23-03-2023,17:30,29,1858.48,Wallet,3,Hyderabad
ORD0883,Spice Villa,Japanese,23-03-2023,10:02,32,308.57,Cash,2.3,Bangalore
ORD0884,Burger Town,Japanese,24-03-2023,20:29,38,754.24,Cash,2,Delhi
ORD0885,Burger Town,Indian,24-03-2023,16:23,54,1697.46,UPI,1.9,Chennai
ORD0886,Curry Delight,Chinese,25-03-2023,18:11,47,623.57,UPI,1.7,Delhi
ORD0887,Burger Town,American,25-03-2023,13:07,31,924.53,Credit Card,3.7,Mumbai
ORD0888,Curry Delight,Japanese,26-03-2023,22:33,37,739.32,Credit Card,1.6,Kolkata
ORD0889,Sushi World,Mexican,26-03-2023,13:37,51,660.64,UPI,4.4,Chennai
ORD0890,Pizza Plaza,Mexican,27-03-2023,13:05,58,1110.08,Debit Card,2.2,Kolkata
ORD0891,Spice Villa,Mexican,28-03-2023,14:17,27,335.35,Debit Card,4.8,Mumbai
ORD0892,Spice Villa,Japanese,28-03-2023,19:28,56,937.23,Cash,3,Mumbai
ORD0893,Spice Villa,Japanese,29-03-2023,11:07,52,1397.08,Debit Card,4.1,Kolkata
ORD0894,Pasta Paradise,Japanese,29-03-2023,14:45,26,457.44,Wallet,1.3,Hyderabad
ORD0895,Curry Delight,Chinese,30-03-2023,17:12,23,1330.4,Credit Card,3.4,Bangalore
ORD0896,Pasta Paradise,American,30-03-2023,13:07,22,214.66,Cash,2.3,Hyderabad
ORD0897,Curry Delight,Japanese,31-03-2023,22:43,20,1226.55,Cash,5,Chennai
ORD0898,Pasta Paradise,Italian,31-03-2023,22:26,18,953.74,Cash,4.1,Hyderabad
ORD0899,Sushi World,Chinese,01-04-2023,15:37,38,903.27,Cash,4.4,Chennai
ORD0900,Burger Town,American,01-04-2023,15:40,38,1143.79,Cash,2.7,Bangalore
ORD0901,Pizza Plaza,Italian,02-04-2023,23:05,53,1852.91,Wallet,1.8,Chennai
ORD0902,Spice Villa,Chinese,02-04-2023,22:53,28,1437.11,UPI,2.2,Hyderabad
ORD0903,Spice Villa,Chinese,03-04-2023,18:42,35,1432.62,Debit Card,1.8,Chennai
ORD0904,Sushi World,Mexican,03-04-2023,14:40,57,1988.32,Wallet,1,Kolkata
ORD0905,Pizza Plaza,Indian,04-04-2023,20:16,21,581.68,UPI,1.8,Kolkata
ORD0906,Pizza Plaza,Italian,04-04-2023,22:35,60,594.23,Cash,4.4,Delhi
ORD0907,Spice Villa,Mexican,05-04-2023,19:50,19,642.04,Credit Card,3.2,Kolkata
ORD0908,Curry Delight,Chinese,05-04-2023,10:25,20,1264.56,Cash,3.8,Hyderabad
ORD0909,Burger Town,Japanese,06-04-2023,23:41,50,632.96,Credit Card,2.5,Delhi
ORD0910,Burger Town,American,06-04-2023,10:46,36,268.1,Wallet,1.5,Chennai
ORD0911,Pasta Paradise,American,07-04-2023,17:58,46,1232.48,UPI,3.8,Delhi
ORD0912,Sushi World,Chinese,07-04-2023,17:41,55,806.37,Credit Card,3.4,Mumbai
ORD0913,Curry Delight,Indian,08-04-2023,19:16,22,1532.88,UPI,2.7,Kolkata
ORD0914,Spice Villa,Italian,08-04-2023,14:05,31,735.28,UPI,2.7,Mumbai
ORD0915,Sushi World,Mexican,09-04-2023,11:05,60,1328.45,Credit Card,3.2,Chennai
ORD0916,Burger Town,Italian,09-04-2023,14:22,15,341.51,Wallet,1.3,Delhi
ORD0917,Pizza Plaza,Italian,10-04-2023,13:41,52,1819.47,Cash,4.4,Delhi
ORD0918,Pasta Paradise,Italian,10-04-2023,22:13,23,910.6,Debit Card,1.8,Hyderabad
ORD0919,Sushi World,Mexican,11-04-2023,20:01,38,329.57,Wallet,2.8,Delhi
ORD0920,Spice Villa,Indian,11-04-2023,16:45,34,1193.6,Wallet,2.5,Hyderabad
ORD0921,Pizza Plaza,Indian,12-04-2023,15:32,26,935.31,Credit Card,1.4,Delhi
ORD0922,Spice Villa,Italian,12-04-2023,19:19,43,1582.33,Wallet,1,Kolkata
ORD0923,Burger Town,Italian,13-04-2023,19:42,16,1130.12,Wallet,4.5,Mumbai
ORD0924,Spice Villa,Chinese,13-04-2023,12:38,52,1737.7,Debit Card,2.9,Hyderabad
ORD0925,Pizza Plaza,American,14-04-2023,11:12,35,538.68,Wallet,2.4,Kolkata
ORD0926,Pasta Paradise,American,14-04-2023,23:20,29,1101.3,Wallet,4.7,Hyderabad
ORD0927,Pizza Plaza,Italian,15-04-2023,20:05,31,820.63,Wallet,2.6,Delhi
ORD0928,Curry Delight,American,15-04-2023,16:16,53,109.97,UPI,1.7,Hyderabad
ORD0929,Spice Villa,Japanese,16-04-2023,16:14,50,1855.25,Cash,1.9,Chennai
ORD0930,Pasta Paradise,Mexican,16-04-2023,23:55,30,1653.25,Debit Card,3.8,Kolkata
ORD0931,Pizza Plaza,Japanese,17-04-2023,23:21,59,1977.79,Wallet,3.7,Kolkata
ORD0932,Curry Delight,Chinese,17-04-2023,20:16,25,394.29,Debit Card,2.2,Chennai
ORD0933,Spice Villa,Indian,18-04-2023,20:19,24,1612.79,Cash,3.1,Kolkata
ORD0934,Spice Villa,Indian,18-04-2023,11:29,45,1051.95,UPI,2.5,Delhi
ORD0935,Pasta Paradise,Mexican,19-04-2023,13:22,51,530.71,Credit Card,2.9,Kolkata
ORD0936,Pasta Paradise,Chinese,19-04-2023,18:34,50,1117.57,Debit Card,4.6,Kolkata
ORD0937,Sushi World,American,20-04-2023,12:22,56,1712.19,Cash,1.4,Hyderabad
ORD0938,Pizza Plaza,Italian,20-04-2023,20:16,20,1774.06,Cash,3.6,Kolkata
ORD0939,Pasta Paradise,Mexican,21-04-2023,11:56,30,1269.71,Debit Card,1,Delhi
ORD0940,Sushi World,Indian,21-04-2023,11:00,51,1650.62,Credit Card,4.8,Chennai
ORD0941,Curry Delight,Japanese,22-04-2023,14:37,42,1729.61,Wallet,2.3,Delhi
ORD0942,Burger Town,Indian,22-04-2023,20:46,42,1071.4,Wallet,2.5,Bangalore
ORD0943,Pasta Paradise,Indian,23-04-2023,13:24,40,953.33,Debit Card,3.1,Delhi
ORD0944,Burger Town,Italian,23-04-2023,23:12,33,1465.27,Debit Card,4.4,Kolkata
ORD0945,Sushi World,American,24-04-2023,15:09,37,652.59,Credit Card,1,Delhi
ORD0946,Burger Town,Mexican,24-04-2023,12:22,20,1551.1,Debit Card,1.1,Mumbai
ORD0947,Pasta Paradise,Japanese,25-04-2023,16:07,60,1097.4,UPI,1.3,Chennai
ORD0948,Pasta Paradise,Chinese,25-04-2023,18:00,22,1933.99,UPI,3.9,Bangalore
ORD0949,Sushi World,Italian,26-04-2023,15:20,22,1048.3,Wallet,4.5,Chennai
ORD0950,Pizza Plaza,American,26-04-2023,16:01,38,1582.09,Wallet,4.7,Mumbai
ORD0951,Pasta Paradise,Italian,27-04-2023,16:13,58,969.6,Wallet,1.5,Delhi
ORD0952,Pasta Paradise,American,27-04-2023,22:12,51,1804.89,Wallet,3.9,Hyderabad
ORD0953,Curry Delight,Chinese,28-04-2023,10:12,31,806.1,UPI,2.8,Delhi
ORD0954,Curry Delight,Indian,28-04-2023,12:07,23,654.06,UPI,2.5,Bangalore
ORD0955,Sushi World,Mexican,29-04-2023,12:36,57,507.12,Cash,1.7,Kolkata
ORD0956,Burger Town,Indian,29-04-2023,18:24,32,809.37,Debit Card,4.1,Hyderabad
ORD0957,Pizza Plaza,Mexican,30-04-2023,23:24,56,619.76,UPI,4.5,Hyderabad
ORD0958,Pizza Plaza,Italian,30-04-2023,13:16,33,857.6,UPI,4.9,Chennai
ORD0959,Spice Villa,Italian,01-05-2023,21:45,19,1769.74,UPI,3.4,Mumbai
ORD0960,Pizza Plaza,American,01-05-2023,14:24,21,363.69,Debit Card,2.3,Hyderabad
ORD0961,Pasta Paradise,Italian,02-05-2023,22:41,25,1883.87,Credit Card,3.9,Chennai
ORD0962,Curry Delight,Chinese,02-05-2023,10:59,23,981.26,Credit Card,1.1,Delhi
ORD0963,Burger Town,Japanese,03-05-2023,19:01,52,141.32,Credit Card,3.3,Bangalore
ORD0964,Spice Villa,Italian,04-05-2023,11:02,23,162.69,Debit Card,4.2,Kolkata
ORD0965,Spice Villa,Indian,04-05-2023,22:25,30,1709.16,UPI,2.7,Chennai
ORD0966,Burger Town,Mexican,05-05-2023,16:06,16,1026.87,Cash,4.2,Hyderabad
ORD0967,Pizza Plaza,Indian,05-05-2023,23:17,22,357.3,Credit Card,1.7,Mumbai
ORD0968,Sushi World,Mexican,06-05-2023,13:24,36,1336.39,Cash,2.5,Bangalore
ORD0969,Spice Villa,Chinese,06-05-2023,22:44,25,1368.21,Cash,4.6,Mumbai
ORD0970,Curry Delight,Japanese,07-05-2023,17:00,17,614.53,Debit Card,4.8,Kolkata
ORD0971,Pasta Paradise,Mexican,07-05-2023,15:50,46,1122.68,Credit Card,4,Delhi
ORD0972,Pasta Paradise,Chinese,08-05-2023,15:00,49,894.87,Cash,1.3,Bangalore
ORD0973,Spice Villa,Mexican,08-05-2023,22:52,16,895.57,Debit Card,4.1,Bangalore
ORD0974,Pizza Plaza,American,09-05-2023,12:52,22,1737.16,Cash,3.8,Bangalore
ORD0975,Spice Villa,Italian,09-05-2023,18:54,44,263.48,UPI,1,Delhi
ORD0976,Curry Delight,Chinese,10-05-2023,11:50,36,1755.07,Wallet,1.1,Chennai
ORD0977,Curry Delight,Italian,10-05-2023,14:36,53,1894.66,Wallet,3.5,Hyderabad
ORD0978,Sushi World,Japanese,11-05-2023,14:45,45,1019.48,Debit Card,1.4,Delhi
ORD0979,Sushi World,American,11-05-2023,21:44,17,862.85,Credit Card,1.8,Bangalore
ORD0980,Pizza Plaza,Chinese,12-05-2023,17:45,55,1368.88,Wallet,1.2,Chennai
ORD0981,Curry Delight,Italian,12-05-2023,13:21,59,1190.93,Debit Card,3.3,Bangalore
ORD0982,Pasta Paradise,Mexican,13-05-2023,14:02,28,1538.19,Debit Card,3.8,Chennai
ORD0983,Burger Town,Chinese,13-05-2023,12:45,22,1321.9,Cash,1.6,Hyderabad
ORD0984,Curry Delight,Chinese,14-05-2023,19:12,53,668.9,Credit Card,4.4,Kolkata
ORD0985,Pasta Paradise,American,14-05-2023,22:24,56,824.14,Debit Card,4.4,Hyderabad
ORD0986,Sushi World,American,15-05-2023,17:25,15,1006.44,Credit Card,2.3,Delhi
ORD0987,Pizza Plaza,Indian,15-05-2023,19:36,32,636.49,Cash,3,Mumbai
ORD0988,Sushi World,Chinese,16-05-2023,19:43,59,1217.87,Wallet,3.2,Mumbai
ORD0989,Pizza Plaza,Japanese,16-05-2023,19:43,17,542.2,UPI,4.8,Delhi
ORD0990,Pasta Paradise,Chinese,17-05-2023,17:50,29,932.88,Credit Card,3.4,Kolkata
ORD0991,Pasta Paradise,Chinese,17-05-2023,17:01,20,988.64,UPI,2.5,Kolkata
ORD0992,Sushi World,Mexican,18-05-2023,15:48,60,1658.3,Debit Card,2.2,Kolkata
ORD0993,Pasta Paradise,Indian,18-05-2023,22:16,46,1553.72,Cash,4.5,Delhi
ORD0994,Burger Town,Chinese,19-05-2023,20:56,37,1109.55,Credit Card,3.4,Delhi
ORD0995,Pasta Paradise,Chinese,19-05-2023,17:02,56,723.5,Debit Card,4.9,Kolkata
ORD0996,Curry Delight,American,20-05-2023,13:32,26,1983.7,UPI,4.9,Kolkata
ORD0997,Spice Villa,Indian,20-05-2023,16:53,20,839.2,Wallet,1.7,Chennai
ORD0998,Curry Delight,Indian,21-05-2023,18:19,43,1414.66,Debit Card,1.2,Bangalore
ORD0999,Curry Delight,Japanese,21-05-2023,15:15,19,1851.24,Credit Card,1.1,Mumbai
ORD1000,Pasta Paradise,Indian,22-05-2023,22:31,15,529.04,Cash,4.9,Kolkata
ORD1001,Pasta Paradise,Japanese,22-05-2023,19:58,55,1521.64,Credit Card,1.1,Delhi
ORD1002,Burger Town,American,23-05-2023,13:50,41,454.23,Debit Card,3.9,Chennai
ORD1003,Curry Delight,American,23-05-2023,10:10,50,944.73,Credit Card,2.8,Bangalore
ORD1004,Pizza Plaza,Chinese,24-05-2023,20:56,21,1885.68,Cash,1.2,Kolkata
ORD1005,Burger Town,Indian,24-05-2023,10:38,55,1864.86,Wallet,2,Hyderabad
ORD1006,Pizza Plaza,Indian,25-05-2023,14:52,16,1080.55,Cash,3.8,Mumbai
ORD1007,Sushi World,Mexican,25-05-2023,16:21,24,137.56,UPI,2.1,Mumbai
ORD1008,Curry Delight,Japanese,26-05-2023,16:22,22,1857.14,UPI,4.5,Chennai
ORD1009,Spice Villa,Japanese,26-05-2023,10:06,20,639.1,UPI,3.8,Kolkata
ORD1010,Burger Town,Indian,27-05-2023,14:14,33,1724.55,Credit Card,2.2,Delhi
ORD1011,Spice Villa,Japanese,27-05-2023,21:06,55,145.37,UPI,1,Bangalore
ORD1012,Spice Villa,American,28-05-2023,23:23,42,1469.11,Credit Card,2.8,Mumbai
ORD1013,Spice Villa,Mexican,28-05-2023,16:43,33,506.64,Cash,2.7,Chennai
ORD1014,Pasta Paradise,Japanese,29-05-2023,15:28,30,862.49,UPI,3.5,Hyderabad
ORD1015,Pizza Plaza,Chinese,29-05-2023,19:48,51,1575.6,Debit Card,4.5,Chennai
ORD1016,Curry Delight,Mexican,30-05-2023,23:01,44,885.56,Debit Card,1.2,Hyderabad
ORD1017,Curry Delight,Indian,30-05-2023,11:34,50,769.37,Credit Card,1.8,Kolkata
ORD1018,Curry Delight,Indian,31-05-2023,22:06,44,473.74,Debit Card,2.6,Bangalore
ORD1019,Curry Delight,Japanese,31-05-2023,10:48,58,969.85,Wallet,2.9,Kolkata
ORD1020,Burger Town,American,01-06-2023,18:22,41,766.87,Credit Card,2.3,Mumbai
ORD1021,Curry Delight,Japanese,01-06-2023,20:59,19,449.98,Wallet,4.6,Bangalore
ORD1022,Sushi World,Japanese,02-06-2023,11:10,35,150.87,Cash,1.1,Mumbai
ORD1023,Curry Delight,Chinese,02-06-2023,15:47,25,1274.26,Debit Card,2.3,Delhi
ORD1024,Pasta Paradise,Japanese,03-06-2023,18:24,56,1108.31,Wallet,3.7,Hyderabad
ORD1025,Pasta Paradise,Japanese,03-06-2023,17:45,24,589.41,Cash,4.5,Hyderabad
ORD1026,Spice Villa,Chinese,04-06-2023,20:31,18,1559.19,Debit Card,4.9,Chennai
ORD1027,Burger Town,Mexican,04-06-2023,11:28,45,576.96,Cash,1.9,Kolkata
ORD1028,Curry Delight,Indian,05-06-2023,14:52,57,1168.8,Wallet,3.1,Bangalore
ORD1029,Spice Villa,Indian,05-06-2023,21:45,57,1172.63,Wallet,3.2,Chennai
ORD1030,Pasta Paradise,Italian,06-06-2023,21:01,40,1201.74,Wallet,2.3,Hyderabad
ORD1031,Spice Villa,Chinese,06-06-2023,21:46,50,1751.53,Wallet,4.8,Chennai
ORD1032,Pizza Plaza,Mexican,07-06-2023,18:26,30,131.22,Wallet,3.5,Mumbai
ORD1033,Spice Villa,Indian,07-06-2023,19:04,35,1943.86,Debit Card,3.1,Delhi
ORD1034,Pasta Paradise,Mexican,08-06-2023,17:25,31,768.68,Cash,2.9,Bangalore
ORD1035,Burger Town,Italian,08-06-2023,16:17,47,519.18,Cash,1.2,Hyderabad
ORD1036,Sushi World,Chinese,09-06-2023,14:48,32,877.56,Debit Card,3.6,Mumbai
ORD1037,Spice Villa,Italian,09-06-2023,20:09,15,1860.42,Debit Card,1,Mumbai
ORD1038,Burger Town,Japanese,10-06-2023,17:41,60,1721.05,Cash,2.3,Hyderabad
ORD1039,Pasta Paradise,Italian,11-06-2023,21:58,19,299.94,Wallet,1.4,Hyderabad
ORD1040,Burger Town,American,11-06-2023,11:07,53,290.95,Debit Card,1.8,Mumbai
ORD1041,Pizza Plaza,Mexican,12-06-2023,23:40,55,979.96,Credit Card,4.5,Hyderabad
ORD1042,Burger Town,Indian,12-06-2023,10:17,49,1802.88,Cash,3.6,Chennai
ORD1043,Pasta Paradise,Japanese,13-06-2023,22:35,45,1990.82,Debit Card,2.4,Chennai
ORD1044,Spice Villa,Indian,13-06-2023,14:40,54,1190.11,Debit Card,3.3,Bangalore
ORD1045,Burger Town,American,14-06-2023,14:55,19,1754.89,UPI,4.4,Hyderabad
ORD1046,Spice Villa,Mexican,14-06-2023,20:04,21,265.33,Debit Card,2.6,Delhi
ORD1047,Curry Delight,Italian,15-06-2023,19:27,25,634.64,Debit Card,1.7,Kolkata
ORD1048,Sushi World,Mexican,15-06-2023,12:20,39,143.82,Cash,4.2,Kolkata
ORD1049,Sushi World,Indian,16-06-2023,23:28,34,1765.09,UPI,1.1,Chennai
ORD1050,Pizza Plaza,American,16-06-2023,14:07,31,407.63,UPI,4.8,Kolkata
ORD1051,Pasta Paradise,Mexican,17-06-2023,23:41,17,1827.13,Credit Card,4.8,Hyderabad
ORD1052,Sushi World,Mexican,17-06-2023,15:36,44,1522.18,Cash,3.4,Kolkata
ORD1053,Curry Delight,Japanese,18-06-2023,10:00,33,1885.34,UPI,4.3,Bangalore
ORD1054,Pizza Plaza,Mexican,18-06-2023,23:27,45,905.74,Wallet,3.7,Bangalore
ORD1055,Sushi World,Italian,19-06-2023,15:13,58,458.69,UPI,4.5,Hyderabad
ORD1056,Pizza Plaza,Japanese,19-06-2023,11:18,50,1449.52,Debit Card,1.8,Chennai
ORD1057,Sushi World,Indian,20-06-2023,18:01,26,1530.66,Wallet,2.9,Kolkata
ORD1058,Burger Town,Japanese,20-06-2023,14:54,44,1802.79,Cash,1.5,Mumbai
ORD1059,Pizza Plaza,Japanese,21-06-2023,10:01,16,449.85,Wallet,3.8,Chennai
ORD1060,Sushi World,Japanese,21-06-2023,15:01,41,1947.47,Cash,2.2,Hyderabad
ORD1061,Sushi World,Mexican,22-06-2023,11:54,25,1351.51,Debit Card,2.9,Chennai
ORD1062,Sushi World,Indian,22-06-2023,15:21,17,468.52,Cash,4.3,Chennai
ORD1063,Curry Delight,American,23-06-2023,13:02,23,623.52,Debit Card,3.9,Bangalore
ORD1064,Spice Villa,Chinese,23-06-2023,15:00,58,578.42,Wallet,4.1,Mumbai
ORD1065,Burger Town,Chinese,24-06-2023,20:55,39,691.62,Wallet,3.8,Bangalore
ORD1066,Pizza Plaza,Italian,24-06-2023,11:24,60,389.56,Wallet,2.6,Delhi
ORD1067,Sushi World,American,25-06-2023,20:52,39,1531.35,Debit Card,4.7,Mumbai
ORD1068,Burger Town,Japanese,25-06-2023,12:14,33,672.67,UPI,1.5,Kolkata
ORD1069,Sushi World,Italian,26-06-2023,14:59,42,1764.67,Cash,1.8,Mumbai
ORD1070,Burger Town,Chinese,26-06-2023,20:36,60,1473.98,Credit Card,2.4,Hyderabad
ORD1071,Pizza Plaza,Italian,27-06-2023,12:32,53,1627.97,Credit Card,4.9,Kolkata
ORD1072,Pasta Paradise,Italian,27-06-2023,16:00,29,938.13,Wallet,3.2,Delhi
ORD1073,Pasta Paradise,Indian,28-06-2023,11:58,56,839.32,Credit Card,1.5,Mumbai
ORD1074,Spice Villa,Indian,28-06-2023,20:23,47,1144.46,UPI,3.1,Mumbai
ORD1075,Spice Villa,Chinese,29-06-2023,12:54,54,965.68,Credit Card,3.4,Bangalore
ORD1076,Pasta Paradise,Italian,29-06-2023,15:25,49,1102.68,Debit Card,4.8,Hyderabad
ORD1077,Pizza Plaza,Indian,30-06-2023,17:24,21,230.95,Debit Card,3.1,Bangalore
ORD1078,Pizza Plaza,Mexican,30-06-2023,20:46,46,1600.48,UPI,3.2,Kolkata
ORD1079,Pasta Paradise,Chinese,01-07-2023,23:55,55,157.41,Wallet,1.1,Mumbai
ORD1080,Pizza Plaza,Chinese,01-07-2023,12:21,17,1486.27,Cash,3.5,Bangalore
ORD1081,Sushi World,American,02-07-2023,20:52,30,578.01,UPI,4.5,Chennai
ORD1082,Curry Delight,Italian,02-07-2023,19:32,55,1017.16,UPI,1.8,Mumbai
ORD1083,Pizza Plaza,Mexican,03-07-2023,22:49,15,1216.66,Wallet,2.2,Bangalore
ORD1084,Pizza Plaza,Chinese,03-07-2023,18:09,59,230.6,Cash,4.3,Bangalore
ORD1085,Curry Delight,Mexican,04-07-2023,23:57,43,1525.69,Cash,3.9,Kolkata
ORD1086,Sushi World,Indian,04-07-2023,17:04,23,834.91,Credit Card,1.8,Chennai
ORD1087,Burger Town,Chinese,05-07-2023,19:32,17,1254.19,Credit Card,4.9,Mumbai
ORD1088,Sushi World,Chinese,05-07-2023,14:18,49,1484.39,Credit Card,4.9,Chennai
ORD1089,Sushi World,Italian,06-07-2023,17:14,55,274.16,Wallet,3,Chennai
ORD1090,Pasta Paradise,Indian,06-07-2023,13:01,24,1623.86,Wallet,1.2,Chennai
ORD1091,Pasta Paradise,Italian,07-07-2023,15:13,42,883.56,Wallet,4,Delhi
ORD1092,Curry Delight,Mexican,07-07-2023,22:53,41,502.77,Debit Card,4.6,Mumbai
ORD1093,Pasta Paradise,American,08-07-2023,13:07,23,1728.33,Cash,4.7,Kolkata
ORD1094,Pizza Plaza,Chinese,08-07-2023,22:13,20,595.76,Credit Card,3,Kolkata
ORD1095,Spice Villa,Indian,09-07-2023,20:36,44,693.53,Credit Card,2.8,Hyderabad
ORD1096,Spice Villa,Japanese,09-07-2023,17:22,35,998.68,UPI,3.9,Delhi
ORD1097,Pasta Paradise,Mexican,10-07-2023,22:44,59,1972.71,UPI,2.9,Mumbai
ORD1098,Curry Delight,Chinese,10-07-2023,17:38,17,1267.61,Debit Card,3.9,Hyderabad
ORD1099,Pasta Paradise,Mexican,11-07-2023,19:14,35,972.31,Cash,3.4,Delhi
ORD1100,Spice Villa,Japanese,11-07-2023,19:05,58,1773.18,UPI,4.2,Kolkata
ORD1101,Curry Delight,Mexican,12-07-2023,13:45,54,613.29,UPI,2.2,Hyderabad
ORD1102,Spice Villa,Chinese,12-07-2023,11:37,25,1048.13,Cash,2.8,Bangalore
ORD1103,Curry Delight,Japanese,13-07-2023,22:52,20,219.34,Debit Card,3.1,Hyderabad
ORD1104,Pizza Plaza,Japanese,13-07-2023,22:58,58,947.5,Debit Card,2.9,Mumbai
ORD1105,Burger Town,Italian,14-07-2023,23:29,37,112.88,Wallet,4,Bangalore
ORD1106,Pizza Plaza,Italian,14-07-2023,16:50,55,525.72,UPI,1.3,Mumbai
ORD1107,Burger Town,Mexican,15-07-2023,15:48,40,1044.01,Debit Card,3.8,Chennai
ORD1108,Burger Town,Chinese,15-07-2023,19:12,17,1638.53,Debit Card,4.6,Chennai
ORD1109,Curry Delight,Italian,16-07-2023,16:11,26,1183.12,Credit Card,4,Delhi
ORD1110,Pizza Plaza,Italian,16-07-2023,16:23,47,1572.51,Cash,4.2,Bangalore
ORD1111,Burger Town,American,17-07-2023,19:27,52,1302.47,Cash,1.5,Chennai
ORD1112,Burger Town,Mexican,18-07-2023,17:22,47,1757.77,Credit Card,1.5,Chennai
ORD1113,Sushi World,Chinese,18-07-2023,15:40,45,1760.34,Cash,4,Hyderabad
ORD1114,Pasta Paradise,Japanese,19-07-2023,13:56,21,911.6,Credit Card,4.2,Chennai
ORD1115,Spice Villa,Indian,19-07-2023,18:06,57,1982.76,Wallet,3.6,Hyderabad
ORD1116,Pasta Paradise,Indian,20-07-2023,10:35,23,771.52,Cash,3.1,Mumbai
ORD1117,Curry Delight,Mexican,20-07-2023,18:04,23,254.75,Wallet,3.9,Bangalore
